file_name,blur_score,contrast_score,ocr_confidence,file_size_kb
Template10_Instance100.jpg,3398.79678019109,36.204642384002604,0.5112837837837838,36.8125
Template10_Instance0.jpg,3138.890390267046,35.15649519679982,0.4731386861313869,34.7529296875
Template10_Instance1.jpg,3464.633940834182,36.31802718734327,0.502482269503546,37.4853515625
Template10_Instance10.jpg,3097.837819864447,35.05935128495639,0.47963503649635036,34.34375
Template10_Instance101.jpg,3363.620695367856,35.63202399207861,0.4951748251748252,36.9443359375
Template10_Instance103.jpg,4019.317570836237,38.21933779620781,0.5405847953216374,40.572265625
Template10_Instance104.jpg,3995.3301428624964,37.72194444375178,0.5166473988439306,42.005859375
Template10_Instance102.jpg,4288.202369803213,38.87219820513877,0.518041237113402,43.9365234375
Template10_Instance106.jpg,3123.0375299987413,35.12364128182632,0.5085714285714286,34.673828125
Template10_Instance108.jpg,3627.315214627885,36.69324705608882,0.5435714285714286,37.9453125
Template10_Instance107.jpg,4057.9517118230165,38.07120241736358,0.528135593220339,42.048828125
Template10_Instance105.jpg,4079.3683206741093,37.94591149943793,0.5024571428571428,42.736328125
Template10_Instance11.jpg,3858.2723704747646,37.450214940625976,0.5054545454545455,40.1064453125
Template10_Instance109.jpg,3896.7867161416884,37.6051772285289,0.5048125,40.724609375
Template10_Instance110.jpg,3606.53226518586,36.55431886480107,0.47615384615384615,39.5966796875
Template10_Instance111.jpg,3931.321077995824,37.478878124226554,0.5033939393939394,41.1005859375
Template10_Instance112.jpg,3577.9330745464663,36.146043711424085,0.5023489932885906,39.1337890625
Template10_Instance113.jpg,3775.190982865677,37.179261677777575,0.5359627329192547,40.2587890625
Template10_Instance118.jpg,3134.178912306719,35.18427505618549,0.4960869565217391,34.9697265625
Template10_Instance116.jpg,3592.475859812888,36.708617782994885,0.4885906040268456,39.013671875
Template10_Instance117.jpg,3826.8265966639915,37.40519958448249,0.4947674418604651,40.5693359375
Template10_Instance115.jpg,4213.929137628716,38.46817327997388,0.5172625698324023,43.5087890625
Template10_Instance114.jpg,4095.8798146636127,38.2525627234892,0.5225882352941177,42.123046875
Template10_Instance119.jpg,3957.8156712671394,37.638790013517514,0.5083040935672515,41.3544921875
Template10_Instance12.jpg,3578.575255195837,36.32454473053331,0.4972340425531915,38.671875
Template10_Instance122.jpg,3238.638928893614,35.63333549151919,0.48900709219858157,35.4619140625
Template10_Instance121.jpg,3241.113438031396,35.20577231956438,0.47689393939393937,35.9248046875
Template10_Instance120.jpg,3538.239188716271,36.22448846014772,0.4786184210526316,38.7900390625
Template10_Instance123.jpg,3217.9784287584794,35.33686229520581,0.49125874125874125,35.4228515625
Template10_Instance125.jpg,3739.1438620243575,37.041266403836346,0.5066875000000001,39.1494140625
Template10_Instance126.jpg,3346.4324980686656,35.90479108826489,0.49330935251798563,36.3720703125
Template10_Instance124.jpg,4072.2136088964126,37.87994566606506,0.511453488372093,42.1953125
Template10_Instance127.jpg,3560.1161359697808,36.53801215951224,0.5168243243243243,37.9501953125
Template10_Instance128.jpg,3345.3485922595555,35.69431585490313,0.4963768115942029,36.462890625
Template10_Instance129.jpg,3207.6436871624983,35.5002020574538,0.4900751879699248,35.212890625
Template10_Instance13.jpg,3294.4779840400474,35.61629679276337,0.47972413793103447,36.3896484375
Template10_Instance130.jpg,3800.5806988953136,37.65290315004864,0.5396052631578947,39.619140625
Template10_Instance131.jpg,3902.0759796932402,37.55859860225454,0.5247904191616767,40.166015625
Template10_Instance132.jpg,3843.352779021771,37.34930681971347,0.5270967741935484,39.67578125
Template10_Instance133.jpg,3992.694037357928,37.68131939123476,0.5139634146341464,41.302734375
Template10_Instance134.jpg,3087.262324411156,34.84615162400514,0.46052238805970147,34.4697265625
Template10_Instance135.jpg,3326.44606128694,35.612222487164466,0.46777027027027024,36.42578125
Template10_Instance136.jpg,4333.063469534426,39.005015438082125,0.5033333333333334,44.0400390625
Template10_Instance137.jpg,4129.329843071415,37.95179988058664,0.522183908045977,43.181640625
Template10_Instance138.jpg,3944.55229540383,38.03301054184086,0.5377914110429448,39.8046875
Template10_Instance139.jpg,3637.328999765542,36.880219032419056,0.5259090909090909,38.0771484375
Template10_Instance14.jpg,4071.038477250414,37.76434814266891,0.5058857142857143,42.345703125
Template10_Instance140.jpg,3814.458063804951,37.425743059509074,0.4904268292682927,39.9697265625
Template10_Instance141.jpg,3111.722796638097,34.84493211419103,0.47760330578512394,34.6044921875
Template10_Instance142.jpg,3500.1162138385075,36.269081327043594,0.4884246575342466,38.3818359375
Template10_Instance143.jpg,3606.6969430903155,36.58327549757962,0.480253164556962,39.154296875
Template10_Instance144.jpg,3542.41358101314,36.652835193432495,0.5095364238410596,37.8642578125
Template10_Instance145.jpg,3588.3931630765273,36.38379495075387,0.46366459627329193,39.259765625
Template10_Instance146.jpg,3707.7311540357523,37.13262736019921,0.5339072847682119,39.080078125
Template10_Instance147.jpg,3775.9219593274884,37.17942026998947,0.5074834437086093,39.501953125
Template10_Instance149.jpg,3112.0947388037857,34.847115956354116,0.4660144927536232,34.5791015625
Template10_Instance148.jpg,4124.68392741454,38.1299746567641,0.5252542372881356,42.7724609375
Template10_Instance15.jpg,3062.787517578311,34.7865141899814,0.4776086956521739,33.955078125
Template10_Instance151.jpg,3579.2697766186116,36.36960195383857,0.4696,38.9853515625
Template10_Instance153.jpg,3658.693753582111,36.82588196813087,0.5262337662337662,38.3896484375
Template10_Instance152.jpg,3491.4571624890737,36.116386345468214,0.4912820512820513,38.1123046875
Template10_Instance150.jpg,3516.9635705214273,35.997265020927,0.47219354838709676,38.697265625
Template10_Instance154.jpg,3782.5032821243185,37.49590937909614,0.5415527950310559,39.30078125
Template10_Instance156.jpg,3441.2610954517913,35.93982452225428,0.46767605633802817,37.65234375
Template10_Instance155.jpg,3408.403614791755,35.744525275745666,0.47364864864864864,37.66015625
Template10_Instance157.jpg,3480.209817961009,35.99098326727394,0.47678082191780824,38.431640625
Template10_Instance159.jpg,3210.109864923907,35.18407141547322,0.46022900763358776,35.6552734375
Template10_Instance158.jpg,3915.1598973285504,37.67226181085034,0.4974846625766871,40.662109375
Template10_Instance16.jpg,4212.950704660516,38.409225621477354,0.4542380952380952,43.1064453125
Template10_Instance160.jpg,3502.6666450675957,36.06705095397424,0.4895890410958904,38.181640625
Template10_Instance161.jpg,3941.2426399618707,37.55392182152026,0.5129447852760736,40.986328125
Template10_Instance163.jpg,3627.9479008755065,36.25359617143244,0.4778616352201258,39.39453125
Template10_Instance162.jpg,4166.941048313973,38.67344539836156,0.5383040935672515,41.9345703125
Template10_Instance164.jpg,3263.582873247333,35.64868543328977,0.42560975609756097,35.6630859375
Template10_Instance165.jpg,3646.488991344278,36.73730782266638,0.5226845637583892,37.9765625
Template10_Instance167.jpg,3602.7028623861556,36.48707779326463,0.47348101265822784,39.470703125
Template10_Instance166.jpg,4241.42606308552,38.79845146049438,0.5191847826086956,43.1259765625
Template10_Instance168.jpg,4409.21715212518,39.29176935646241,0.516063829787234,44.771484375
